Category|LocalAuthority|Time|Season|Light|Tip1|Tip2|Tip3|Tip4
Foot|Baw Baw|Night|Spring|Red|492 assaults in Baw Baw in 2014 (10.4 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Benalla|Night|Spring|Red|231 assaults in Benalla in 2014 (16.8 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Boroondara|Night|Spring|Amber|430 assaults in Boroondara in 2014 (2.5 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|East Gippsland|Night|Spring|Red|697 assaults in East Gippsland in 2014 (15.7 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Greater Shepparton|Night|Spring|Red|947 assaults in Greater Shepparton in 2014 (14.8 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Indigo|Night|Spring|Amber|79 assaults in Indigo in 2014 (5.1 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Knox|Night|Spring|Red|1,147 assaults in Knox in 2014 (7.3 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Latrobe|Night|Spring|Red|1,745 assaults in Latrobe in 2014 (23.5 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Manningham|Night|Spring|Amber|390 assaults in Manningham in 2014 (3.3 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Mansfield|Night|Spring|Red|59 assaults in Mansfield in 2014 (7.1 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Maroondah|Night|Spring|Red|807 assaults in Maroondah in 2014 (7.2 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Mitchell|Night|Spring|Red|537 assaults in Mitchell in 2014 (13.4 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Moira|Night|Spring|Red|277 assaults in Moira in 2014 (9.6 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Monash|Night|Spring|Amber|815 assaults in Monash in 2014 (4.4 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Murrindindi|Night|Spring|Red|90 assaults in Murrindindi in 2014 (6.5 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|South Gippsland|Night|Spring|Red|238 assaults in South Gippsland in 2014 (8.4 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Strathbogie|Night|Spring|Red|74 assaults in Strathbogie in 2014 (7.5 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Towong|Night|Spring|Amber|37 assaults in Towong in 2014 (6.3 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Wangaratta|Night|Spring|Red|283 assaults in Wangaratta in 2014 (10.3 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Wellington|Night|Spring|Red|710 assaults in Wellington in 2014 (16.5 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Whitehorse|Night|Spring|Amber|836 assaults in Whitehorse in 2014 (5.0 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Wodonga|Night|Spring|Red|567 assaults in Wodonga in 2014 (14.8 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Yarra Ranges|Night|Spring|Amber|895 assaults in Yarra Ranges in 2014 (5.9 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Bayside|Night|Spring|Amber|435 assaults in Bayside in 2014 (4.3 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Cardinia|Night|Spring|Red|717 assaults in Cardinia in 2014 (7.7 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Casey|Night|Spring|Red|2,499 assaults in Casey in 2014 (8.6 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Frankston|Night|Spring|Red|1,487 assaults in Frankston in 2014 (10.9 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Glen Eira|Night|Spring|Amber|444 assaults in Glen Eira in 2014 (3.1 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Greater Dandenong|Night|Spring|Red|2,144 assaults in Greater Dandenong in 2014 (14.1 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Kingston|Night|Spring|Red|983 assaults in Kingston in 2014 (6.3 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Mornington Peninsula|Night|Spring|Red|1,120 assaults in Mornington Peninsula in 2014 (7.2 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Port Phillip|Night|Spring|Red|1,111 assaults in Port Phillip in 2014 (10.4 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Stonnington|Night|Spring|Amber|679 assaults in Stonnington in 2014 (6.3 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Ararat|Night|Spring|Red|278 assaults in Ararat in 2014 (23.9 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Ballarat|Night|Spring|Red|1,428 assaults in Ballarat in 2014 (13.9 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Buloke|Night|Spring|Amber|38 assaults in Buloke in 2014 (6.2 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Campaspe|Night|Spring|Red|392 assaults in Campaspe in 2014 (10.6 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Central Goldfields|Night|Spring|Red|197 assaults in Central Goldfields in 2014 (15.5 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Colac-Otway|Night|Spring|Red|247 assaults in Colac-Otway in 2014 (11.9 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Corangamite|Night|Spring|Red|157 assaults in Corangamite in 2014 (9.8 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Gannawarra|Night|Spring|Red|86 assaults in Gannawarra in 2014 (8.4 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Glenelg|Night|Spring|Red|266 assaults in Glenelg in 2014 (13.7 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Golden Plains|Night|Spring|Amber|63 assaults in Golden Plains in 2014 (3.0 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Greater Bendigo|Night|Spring|Red|1,049 assaults in Greater Bendigo in 2014 (9.7 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
Foot|Greater Geelong|Night|Spring|Red|1,974 assaults in Greater Geelong in 2014 (8.7 for every 1,000 residents)|Try the new 'Path to Safety' app to walk around more safely|Keep to busy well lit areas at night|Always know where the near by transport hubs are
